panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
056466378_p5907,56,,,-2.9720338223280978,47.69469758703794,9.903,9.903,,,0.9417,056466378.jpg,,none,none
056466488_p5908,56,,,-2.3898364455717624,47.76857970139611,41.385,41.385,,,0.9798,056466488.jpg,,none,none
056466562_p5909,56,,,-2.986437989354668,47.89131653826738,10.205,10.205,,,0.9538,056466562.jpg,,none,none
056466799_p5910,56,,,-3.161389727441747,47.645367081890726,2.542,2.542,,,0.85,056466799.jpg,,none,none
056466913_p5911,56,,,-2.969379160348492,47.608906521488805,3.086,3.086,,,0.6519,056466913.jpg,,none,none
056466923_p5912,56,,,-3.524827581446844,48.057320685064475,31.937,31.937,,,0.9757,056466923.jpg,,none,none
056466960_p5913,56,,,-3.105980675353758,47.97728467422244,9.707,9.707,,,0.8594,056466960.jpg,,none,none
056466960_p5914,56,,,-3.1060526580711367,47.97725864602334,2.912,2.912,,,0.8997,056466960.jpg,,none,none
056467078_p5915,56,,,-3.110009415486715,47.70593907992711,17.812,17.812,,,0.9712,056467078.jpg,,none,none
056467422_p5916,56,,,-3.4796402856676734,47.79675528030058,14.594,14.594,,,0.9532,056467422.jpg,,none,none
056467463_p5917,56,,,-2.3895926615806578,47.769316822690556,172.679,172.679,,,0.9904,056467463.jpg,,none,none
056467494_p5918,56,,,-2.6760961783108326,47.701346721595556,13.696,13.696,,,0.9418,056467494.jpg,,none,none
056467665_p5919,56,,,-2.5786151449872583,47.51804822582207,6.447,6.447,,,0.9434,056467665.jpg,,none,none
056467665_p5920,56,,,-2.57858461493023,47.5180461124561,8.711,8.711,,,0.9542,056467665.jpg,,none,none
056467745_p5921,56,,,-3.3110818916409563,47.716967504208824,1.226,1.226,,,0.7531,056467745.jpg,,none,none
056467745_p5922,56,,,-3.3111210171762258,47.716935562628635,27.221,27.221,,,0.9467,056467745.jpg,,none,none
056467775_p5923,56,,,-2.955104501156446,47.61586885301959,12.493,12.493,,,0.9373,056467775.jpg,,none,none
056467881_p5924,56,,,-3.1326059877089882,47.52581825925328,5.103,5.103,,,0.9575,056467881.jpg,,none,none
056467885_p5925,56,,,-2.5675119396901462,47.658710026139566,16.693,16.693,,,0.9725,056467885.jpg,,none,none
056467891_p5926,56,,,-2.949577946630561,47.63946041144225,12.149,12.149,,,0.9752,056467891.jpg,,none,none
056467891_p5927,56,,,-2.9494661989534507,47.639451362413936,10.948,10.948,,,0.9753,056467891.jpg,,none,none
056467976_p5928,56,,,-3.4353768865988368,47.73998215180791,13.933,13.933,,,0.9232,056467976.jpg,,none,none
056468055_p5929,56,,,-2.6074603355805106,47.917153979121586,188.402,188.402,,,0.9897,056468055.jpg,,none,none
056468298_p5930,56,,,-2.6069539074723216,47.916771896342674,192.237,192.237,,,0.9854,056468298.jpg,,none,none
056468328_p5931,56,,,-3.230353389199742,47.73143636475932,13.062,13.062,,,0.9451,056468328.jpg,,none,none
056468450_p5932,56,,,-2.7144869254471864,47.73675059196858,704.843,704.843,,,0.9922,056468450.jpg,,none,none
056468456_p5933,56,,,-2.8786163677035317,48.066283772991355,4.943,4.943,,,0.9126,056468456.jpg,,none,none
056468456_p5934,56,,,-2.87862004926134,48.066253697119514,3.079,3.079,,,0.7854,056468456.jpg,,none,none
056468488_p5935,56,56194_056468488,56194_056468488_r7,-2.109692080183747,47.59638499435321,31.191,33.189,19.98,104.63,0.9189,056468488.jpg,0316_6735,stage2a_spatial,contains
056468530_p5936,56,,,-2.637366687463689,47.747899092259935,13.078,13.078,,,0.9581,056468530.jpg,,none,none
056468534_p5937,56,,,-2.6299708962444868,47.74979290834091,95.605,95.605,,,0.9685,056468534.jpg,,none,none
056468614_p5938,56,,,-2.77953510942164,47.98095394104986,1036.873,1036.873,,,0.9637,056468614.jpg,,none,none
056468850_p5939,56,,,-2.864231454441332,47.65818096753954,10.962,10.962,,,0.8599,056468850.jpg,,none,none
056468984_p5940,56,,,-2.8781585364782853,47.88945731439402,125.515,125.515,,,0.9856,056468984.jpg,,none,none
056468984_p5941,56,,,-2.87819719927228,47.88932532602325,301.431,301.431,,,0.99,056468984.jpg,,none,none
056469058_p5942,56,,,-3.478096090331411,47.796947760262846,1.282,1.282,,,0.645,056469058.jpg,,none,none
056469058_p5943,56,,,-3.4780619254922143,47.79693512153516,2.93,2.93,,,0.8694,056469058.jpg,,none,none
056469058_p5944,56,,,-3.4780325021577463,47.796921385583964,1.172,1.172,,,0.6789,056469058.jpg,,none,none
056469060_p5945,56,,,-3.6326731098869995,48.00090449508345,80.087,80.087,,,0.9638,056469060.jpg,,none,none
056469060_p5946,56,,,-3.6325873395388846,48.000730349876065,72.961,72.961,,,0.9778,056469060.jpg,,none,none
056469073_p5947,56,,,-3.3412443450487275,47.71877431350592,14.078,14.078,,,0.9662,056469073.jpg,,none,none
056469107_p5948,56,,,-2.9224092116336386,47.6502639189094,14.061,14.061,,,0.9727,056469107.jpg,,none,none
056469114_p5949,56,,,-2.9568870084820618,47.711645829641576,44.958,44.958,,,0.9834,056469114.jpg,,none,none
056469167_p5950,56,,,-2.994582784815133,47.614781950236654,35.11,35.11,,,0.9686,056469167.jpg,,none,none
05646919_p5951,56,,,-2.797317627841393,48.095014868488505,9.026,9.026,,,0.884,05646919.jpg,,none,none
056469300_p5952,56,,,-2.8510817653397735,47.75775923839862,9.93,9.93,,,0.9438,056469300.jpg,,none,none
056469354_p5953,56,,,-2.9207905906045992,47.6511583440528,25.381,25.381,,,0.9655,056469354.jpg,,none,none
056469376_p5954,56,,,-2.7291672698770126,47.670072338246925,14.102,14.102,,,0.956,056469376.jpg,,none,none
056469548_p5955,56,,,-3.522627740257179,48.06489133063428,15.213,15.213,,,0.9694,056469548.jpg,,none,none
056469600_p5956,56,,,-3.4356385261456786,47.73940047617389,20.724,20.724,,,0.935,056469600.jpg,,none,none
056469687_p5957,56,,,-2.551785912196496,47.9564491422341,8.996,8.996,,,0.9732,056469687.jpg,,none,none
056469832_p5958,56,,,-3.105842094626416,47.97797222258586,2.626,2.626,,,0.8668,056469832.jpg,,none,none
056469832_p5959,56,,,-3.1057272762745294,47.977932550182494,29.394,29.394,,,0.9556,056469832.jpg,,none,none
05647005_p5960,56,,,-3.404658128038537,47.83441688979069,19.373,19.373,,,0.9171,05647005.jpg,,none,none
05647013_p5961,56,,,-2.2578536898522543,47.854444699542135,650.133,650.133,,,0.9947,05647013.jpg,,none,none
056470173_p5962,56,56058_056470173,56058_056470173_r3,-2.3557871492535067,47.49432419242679,13.118,18.442,44.66,187.3,0.9785,056470173.jpg,0297_6725,stage2a_spatial,contains
056470227_p5963,56,,,-2.4067511905126144,47.921165092696675,9.66,9.66,,,0.9492,056470227.jpg,,none,none
056470373_p5964,56,,,-2.674913350486782,47.700151675728286,14.457,14.457,,,0.9628,056470373.jpg,,none,none
05647049_p5965,56,56232_05647049,56232_05647049_r3,-2.1268672813926077,47.674101265108426,14.486,17.908,36.01,176.83,0.9778,05647049.jpg,0315_6743,stage2a_spatial,contains
056470571_p5966,56,,,-2.722379843952962,47.72805863051515,283.814,283.814,,,0.9891,056470571.jpg,,none,none
056470627_p5967,56,,,-2.6261683656240695,47.58286573636882,9.769,9.769,,,0.854,056470627.jpg,,none,none
056470627_p5968,56,,,-2.626047582655339,47.582826644157294,9.192,9.192,,,0.912,056470627.jpg,,none,none
056470669_p5969,56,,,-3.4796999566296845,47.79790100023615,6.581,6.581,,,0.9392,056470669.jpg,,none,none
0564707_p5970,56,,,-3.0125942816995335,48.053803393126515,17.788,17.788,,,0.9655,0564707.jpg,,none,none
056470805_p5971,56,,,-3.0939082635761546,47.86653138246862,7.164,7.164,,,0.9097,056470805.jpg,,none,none
056470850_p5972,56,,,-3.013883568438597,47.77894607726293,337.381,337.381,,,0.9703,056470850.jpg,,none,none
056470859_p5973,56,56194_056470859,56194_056470859_r0,-2.1098912988534346,47.595453908513676,17.268,24.4,44.95,172.36,0.9748,056470859.jpg,0316_6735,stage2a_spatial,contains
056470962_p5974,56,,,-3.4343441047090444,47.73951867921519,4.995,4.995,,,0.8239,056470962.jpg,,none,none
056470968_p5975,56,,,-2.3951626895841764,47.719303785297576,13.807,13.807,,,0.8993,056470968.jpg,,none,none
056471030_p5976,56,,,-2.5913350658207284,47.731146152862735,13.954,13.954,,,0.9546,056471030.jpg,,none,none
056471076_p5977,56,,,-3.243101523264523,47.73317367213042,14.344,14.344,,,0.8616,056471076.jpg,,none,none
05647110_p5978,56,,,-2.5391636324432176,47.532970265040014,16.162,16.162,,,0.9478,05647110.jpg,,none,none
056471115_p5979,56,,,-3.3070346128776618,47.71651914575776,20.939,20.939,,,0.8944,056471115.jpg,,none,none
056471115_p5980,56,,,-3.307026867576748,47.716490257588454,5.039,5.039,,,0.9263,056471115.jpg,,none,none
056471271_p5981,56,,,-2.5816864188733146,47.51839083802771,2.369,2.369,,,0.6961,056471271.jpg,,none,none
056471333_p5982,56,,,-2.7247452521551194,47.72909807921669,35.563,35.563,,,0.9879,056471333.jpg,,none,none
056471409_p5983,56,,,-2.5804109137596987,47.51832124569262,28.354,28.354,,,0.9793,056471409.jpg,,none,none
056471510_p5984,56,,,-2.6231521756692566,47.58259320016981,19.192,19.192,,,0.8606,056471510.jpg,,none,none
056471688_p5985,56,,,-2.4373081708226314,48.019844355941,19.904,19.904,,,0.9726,056471688.jpg,,none,none
056471784_p5986,56,,,-2.5945271012963067,47.73316239803992,3.709,3.709,,,0.7871,056471784.jpg,,none,none
05647187_p5987,56,,,-2.9799180914530896,47.908784096653456,16.221,16.221,,,0.9426,05647187.jpg,,none,none
056471939_p5988,56,,,-2.43785044818664,48.02047923431318,17.429,17.429,,,0.9469,056471939.jpg,,none,none
056472045_p5989,56,,,-2.5894664189799736,47.734176858503325,10.581,10.581,,,0.9185,056472045.jpg,,none,none
056472045_p5990,56,,,-2.589472350700116,47.7340806818384,22.897,22.897,,,0.8524,056472045.jpg,,none,none
056472045_p5991,56,,,-2.589491940381665,47.73401017819762,2.082,2.082,,,0.7524,056472045.jpg,,none,none
056472082_p5992,56,,,-3.2369351136046074,47.73332552305629,1.005,1.005,,,0.7509,056472082.jpg,,none,none
056472082_p5993,56,,,-3.2368479374346597,47.733307153135996,2.532,2.532,,,0.7326,056472082.jpg,,none,none
056472128_p5994,56,,,-2.7208254233093414,47.84627939220893,2.835,2.835,,,0.7254,056472128.jpg,,none,none
056472140_p5995,56,,,-2.9479246016173213,47.63924405192474,30.345,30.345,,,0.9344,056472140.jpg,,none,none
056472140_p5996,56,,,-2.9479984923359535,47.63918247615102,5.503,5.503,,,0.6952,056472140.jpg,,none,none
05647215_p5997,56,,,-2.5591712674805134,47.85212601155148,5.059,5.059,,,0.9091,05647215.jpg,,none,none
05647215_p5998,56,,,-2.559010149481489,47.852131561148816,9.201,9.201,,,0.9497,05647215.jpg,,none,none
056472162_p5999,56,,,-2.5823774301992883,47.52026599770221,7.793,7.793,,,0.9454,056472162.jpg,,none,none
056472254_p6000,56,,,-2.7160032806430037,47.84585839093666,453.828,453.828,,,0.9709,056472254.jpg,,none,none
056472343_p6001,56,56153_056472343,56153_056472343_r1,-2.3469733018012384,47.58602153680083,12.005,13.845,29.88,224.35,0.9559,056472343.jpg,0298_6735,stage2a_spatial,nearest
056472411_p6002,56,,,-2.583183042196987,47.52038537392165,6.446,6.446,,,0.9483,056472411.jpg,,none,none
056472424_p6003,56,,,-3.2056262942321756,47.657519882449,5.586,5.586,,,0.9601,056472424.jpg,,none,none
056472501_p6004,56,,,-2.7383101026285743,47.67114578685268,4.108,4.108,,,0.5389,056472501.jpg,,none,none
056472501_p6005,56,,,-2.7380449137826495,47.670890746681124,1425.591,1425.591,,,0.8521,056472501.jpg,,none,none
056472501_p6006,56,,,-2.737467125360629,47.67094927151668,16.433,16.433,,,0.5968,056472501.jpg,,none,none
056472501_p6007,56,,,-2.7380770944387804,47.67065769607443,207.471,207.471,,,0.8547,056472501.jpg,,none,none
056472501_p6008,56,,,-2.737748332375539,47.67059462096871,115.033,115.033,,,0.7967,056472501.jpg,,none,none
056472519_p6009,56,,,-2.7671989844330818,47.661482038994436,10.05,10.05,,,0.9705,056472519.jpg,,none,none
05647256_p6010,56,,,-2.866430785009883,47.70524253738756,19.212,19.212,,,0.9724,05647256.jpg,,none,none
056472603_p6011,56,,,-2.3951641588697576,47.71958217621481,26.001,26.001,,,0.9767,056472603.jpg,,none,none
056472621_p6012,56,,,-2.7395565383021645,47.67049618574364,197.565,197.565,,,0.9044,056472621.jpg,,none,none
056472621_p6013,56,,,-2.7397476737350748,47.67035831180642,30.216,30.216,,,0.6624,056472621.jpg,,none,none
056472621_p6014,56,,,-2.73938167199576,47.670267828433985,1.162,1.162,,,0.5278,056472621.jpg,,none,none
056472621_p6015,56,,,-2.7392244945001525,47.67019207906818,141.782,141.782,,,0.9081,056472621.jpg,,none,none
056472732_p6016,56,,,-3.0107991268465604,47.77784368556793,8.703,8.703,,,0.8892,056472732.jpg,,none,none
056472755_p6017,56,,,-2.730863361329141,47.648749861438255,12.125,12.125,,,0.9568,056472755.jpg,,none,none
05647276_p6018,56,,,-3.410615832590774,48.06024154568343,3.045,3.045,,,0.8912,05647276.jpg,,none,none
05647276_p6019,56,,,-3.410625649394912,48.0602181882037,18.611,18.611,,,0.9136,05647276.jpg,,none,none
056472850_p6020,56,,,-3.340127178899537,47.905357675514566,20.064,20.064,,,0.9487,056472850.jpg,,none,none
056472952_p6021,56,,,-2.390174034153342,47.80834174531613,5.21,5.21,,,0.8539,056472952.jpg,,none,none
056472959_p6022,56,,,-2.721433998611407,47.72819121323101,12.985,12.985,,,0.9295,056472959.jpg,,none,none
056472959_p6023,56,,,-2.721438882293925,47.728167306152045,29.369,29.369,,,0.96,056472959.jpg,,none,none
056472988_p6024,56,,,-3.4053931890884357,47.83349509450837,15.584,15.584,,,0.9838,056472988.jpg,,none,none
056473045_p6025,56,,,-2.5893635665195225,47.73235666730529,22.923,22.923,,,0.9714,056473045.jpg,,none,none
056473067_p6026,56,,,-3.235068952805718,47.865863804061775,23.838,23.838,,,0.9781,056473067.jpg,,none,none
0564731_p6027,56,56001_0564731,56001_0564731_r10,-2.1624074657543226,47.6376002448554,25.413,25.513,5.07,5.62,0.966,0564731.jpg,0312_6740,stage2a_spatial,contains
0564731_p6028,56,56001_0564731,56001_0564731_r22,-2.1628181058141225,47.6375287691697,37.864,37.866,0.56,37.55,0.9499,0564731.jpg,0312_6740,stage2a_spatial,contains
0564731_p6029,56,56001_0564731,56001_0564731_r22,-2.162882998240453,47.637515939584105,41.275,41.277,0.56,37.55,0.954,0564731.jpg,0312_6740,stage2a_spatial,contains
056473186_p6030,56,,,-3.477494483510568,47.79816589830762,5.048,5.048,,,0.7604,056473186.jpg,,none,none
056473198_p6031,56,,,-3.094936341090818,47.87040627118322,9.973,9.973,,,0.96,056473198.jpg,,none,none
056473396_p6032,56,,,-2.5778092388769824,47.52096727166064,15.952,15.952,,,0.9818,056473396.jpg,,none,none
056473457_p6033,56,,,-2.319069643536388,47.98566693550976,24.058,24.058,,,0.98,056473457.jpg,,none,none
056473741_p6034,56,,,-2.652786183153957,47.96939746271042,6.368,6.368,,,0.9052,056473741.jpg,,none,none
056473741_p6035,56,,,-2.6526759859152813,47.96937618571393,18.872,18.872,,,0.972,056473741.jpg,,none,none
056473773_p6036,56,,,-2.6891462881358312,47.69612434175994,29.9,29.9,,,0.9403,056473773.jpg,,none,none
056473907_p6037,56,,,-2.626763334496701,47.5848487527376,17.396,17.396,,,0.9636,056473907.jpg,,none,none
056473920_p6038,56,,,-2.573353817295793,47.51767247140025,4.216,4.216,,,0.8479,056473920.jpg,,none,none
056474113_p6039,56,56153_056474113,56153_056474113_r3,-2.345927779005993,47.58609624329724,5.225,7.139,42.95,178.6,0.9387,056474113.jpg,0298_6735,stage2a_spatial,overlap
056474113_p6040,56,56153_056474113,56153_056474113_r3,-2.3459237044129715,47.58607969840001,2.032,2.776,42.95,178.6,0.8483,056474113.jpg,0298_6735,stage2a_spatial,nearest
056474197_p6041,56,,,-3.4560334135128032,47.63709114364091,20.803,20.803,,,0.9297,056474197.jpg,,none,none
056474197_p6042,56,,,-3.4560863598618994,47.63706007874384,1.123,1.123,,,0.719,056474197.jpg,,none,none
056474236_p6043,56,56149_056474236,56149_056474236_r10,-2.4617593694668125,47.59091430415982,13.936,19.515,44.43,30.25,0.9701,056474236.jpg,0289_6736,stage2a_spatial,overlap
05647445_p6044,56,,,-2.797923868869907,47.59569213664226,22.4,22.4,,,0.9818,05647445.jpg,,none,none
05647445_p6045,56,,,-2.7979945274316917,47.59569333060072,3.962,3.962,,,0.9748,05647445.jpg,,none,none
056474582_p6046,56,56149_056474582,56149_056474582_r0,-2.4620124017486122,47.59055685061053,17.147,24.149,44.76,30.35,0.9694,056474582.jpg,0289_6736,stage2a_spatial,contains
056474824_p6047,56,,,-3.433758241345336,47.73981692958591,13.25,13.25,,,0.9649,056474824.jpg,,none,none
056474899_p6048,56,,,-2.1331457825482585,47.76977104300208,8.779,8.779,,,0.971,056474899.jpg,,none,none
056474913_p6049,56,,,-3.2327597824791052,47.86712283122788,12.281,12.281,,,0.9551,056474913.jpg,,none,none
056474913_p6050,56,,,-3.232820354075876,47.86710710012906,6.944,6.944,,,0.9492,056474913.jpg,,none,none
056475059_p6051,56,,,-2.8511663777155265,47.99765436711444,20.702,20.702,,,0.9726,056475059.jpg,,none,none
05647506_p6052,56,,,-2.8679592673014036,47.66177591571173,21.741,21.741,,,0.9762,05647506.jpg,,none,none
056475169_p6053,56,,,-3.3827500283262797,47.71300817753422,9.06,9.06,,,0.9564,056475169.jpg,,none,none
056475169_p6054,56,,,-3.3828205204119595,47.71299225044305,7.494,7.494,,,0.934,056475169.jpg,,none,none
056475192_p6055,56,56153_056475192,56153_056475192_r1,-2.3458618597063237,47.58579007745513,12.102,16.994,44.59,359.86,0.9685,056475192.jpg,0298_6735,stage2a_spatial,contains
056475299_p6056,56,,,-2.330086237695209,47.98761352400351,5.794,5.794,,,0.8933,056475299.jpg,,none,none
056475301_p6057,56,,,-3.0117618697730406,48.07066649010142,7.21,7.21,,,0.9507,056475301.jpg,,none,none
056475351_p6058,56,,,-2.474523415654401,47.79954841538765,14.966,14.966,,,0.9529,056475351.jpg,,none,none
056475378_p6059,56,,,-2.5718627166895587,47.52016980417008,9.296,9.296,,,0.9856,056475378.jpg,,none,none
056475455_p6060,56,,,-2.398973886725606,47.72234042760279,9.874,9.874,,,0.9002,056475455.jpg,,none,none
056475469_p6061,56,,,-3.313982272107425,47.7184140741561,50.165,50.165,,,0.9799,056475469.jpg,,none,none
056475507_p6062,56,,,-3.155527913136469,47.64497037329749,5.07,5.07,,,0.9081,056475507.jpg,,none,none
056475671_p6063,56,,,-3.252707093550869,47.79310408263805,6.187,6.187,,,0.9485,056475671.jpg,,none,none
0564757_p6064,56,,,-3.1895571641337366,47.677046695787475,10.341,10.341,,,0.9646,0564757.jpg,,none,none
056475728_p6065,56,,,-2.740674172910465,47.670886910345544,10.036,10.036,,,0.8512,056475728.jpg,,none,none
056475728_p6066,56,,,-2.7407535229436824,47.670861900280265,3.171,3.171,,,0.8026,056475728.jpg,,none,none
056475728_p6067,56,,,-2.740665404840011,47.67082482979465,6.064,6.064,,,0.9386,056475728.jpg,,none,none
056475965_p6068,56,,,-2.9203853939231865,47.65119786456661,13.315,13.315,,,0.9534,056475965.jpg,,none,none
056476177_p6069,56,,,-2.325059251595783,47.987179969755275,12.732,12.732,,,0.9576,056476177.jpg,,none,none
056476223_p6070,56,,,-2.389408200261222,47.88608700056345,13.278,13.278,,,0.9768,056476223.jpg,,none,none
056476241_p6071,56,,,-2.671129250924621,47.631991614714806,14.608,14.608,,,0.9772,056476241.jpg,,none,none
056476306_p6072,56,,,-3.2363437334705396,47.73463267739716,15.056,15.056,,,0.9564,056476306.jpg,,none,none
056476333_p6073,56,,,-2.9571711751025607,47.71321998179358,14.138,14.138,,,0.969,056476333.jpg,,none,none
056476445_p6074,56,,,-3.345465410126642,47.90723242529957,13.935,13.935,,,0.946,056476445.jpg,,none,none
056476481_p6075,56,,,-2.571811033467543,47.522315318059235,12.741,12.741,,,0.9675,056476481.jpg,,none,none
056476623_p6076,56,,,-2.58910117546213,47.73394239561806,16.31,16.31,,,0.9244,056476623.jpg,,none,none
056476628_p6077,56,,,-2.5874424589678457,47.73466662443165,17.953,17.953,,,0.9767,056476628.jpg,,none,none
056476672_p6078,56,56127_056476672,56127_056476672_r3,-2.344772919157905,48.11264550813861,22.449,28.342,37.62,184.41,0.9773,056476672.jpg,0302_6793,stage2a_spatial,contains
056476697_p6079,56,,,-2.400192714312234,47.72270551460354,499.734,499.734,,,0.9885,056476697.jpg,,none,none
056476730_p6080,56,,,-2.669236286047051,47.631565763881156,15.433,15.433,,,0.9399,056476730.jpg,,none,none
056476762_p6081,56,,,-2.5887986415620654,47.734080637445345,4.902,4.902,,,0.9352,056476762.jpg,,none,none
056476781_p6082,56,,,-3.253358600830311,47.79457086150067,19.025,19.025,,,0.9066,056476781.jpg,,none,none
056476781_p6083,56,,,-3.253357195809443,47.79449757923231,5.742,5.742,,,0.896,056476781.jpg,,none,none
056476819_p6084,56,,,-2.4062224468800757,47.922068821179074,2.31,2.31,,,0.8359,056476819.jpg,,none,none
056476819_p6085,56,,,-2.4061625138626375,47.92205598385382,3.196,3.196,,,0.9137,056476819.jpg,,none,none
056476819_p6086,56,,,-2.4061846675671554,47.92204426821766,4.505,4.505,,,0.8207,056476819.jpg,,none,none
056476819_p6087,56,,,-2.4061859606150517,47.92201510165424,23.717,23.717,,,0.9357,056476819.jpg,,none,none
056477013_p6088,56,,,-2.5913155671386923,47.73599278649457,10.572,10.572,,,0.9474,056477013.jpg,,none,none
056477013_p6089,56,,,-2.5914245079276186,47.73594576484595,8.057,8.057,,,0.9622,056477013.jpg,,none,none
056477203_p6090,56,,,-2.972606768699352,47.71498143271378,9.755,9.755,,,0.9254,056477203.jpg,,none,none
056477377_p6091,56,,,-2.5865730806392886,47.736134167123325,5.223,5.223,,,0.9302,056477377.jpg,,none,none
056477377_p6092,56,,,-2.5866552088482977,47.73611927156737,5.703,5.703,,,0.9352,056477377.jpg,,none,none
056477556_p6093,56,,,-3.236596871412249,47.734783384487265,8.596,8.596,,,0.783,056477556.jpg,,none,none
056477568_p6094,56,,,-2.8082988876320356,47.69439668396613,9.446,9.446,,,0.9435,056477568.jpg,,none,none
056477580_p6095,56,,,-2.8633794918947633,47.892776787637885,174.426,174.426,,,0.9856,056477580.jpg,,none,none
056477773_p6096,56,,,-3.4758968150385243,47.79962137945906,191.655,191.655,,,0.9359,056477773.jpg,,none,none
056477773_p6097,56,,,-3.4760375398531536,47.79956672393006,68.325,68.325,,,0.9527,056477773.jpg,,none,none
056477773_p6098,56,,,-3.4755419908212457,47.79955420910912,81.647,81.647,,,0.9295,056477773.jpg,,none,none
056477773_p6099,56,,,-3.4758309551466047,47.79953628060121,23.635,23.635,,,0.8948,056477773.jpg,,none,none
056477773_p6100,56,,,-3.475653022261296,47.79949672800374,21.486,21.486,,,0.9073,056477773.jpg,,none,none
056477773_p6101,56,,,-3.475698441044709,47.79941759078954,287.052,287.052,,,0.9572,056477773.jpg,,none,none
056477773_p6102,56,,,-3.475337449259224,47.799524513073614,1.719,1.719,,,0.5751,056477773.jpg,,none,none
056477773_p6103,56,,,-3.47546729843684,47.79944809732449,56.723,56.723,,,0.9358,056477773.jpg,,none,none
056477852_p6104,56,,,-2.55716548032342,47.66027922430399,3.508,3.508,,,0.8822,056477852.jpg,,none,none
056477852_p6105,56,,,-2.557079196671065,47.66025631635042,13.879,13.879,,,0.9598,056477852.jpg,,none,none
056477867_p6106,56,,,-2.5893399028470165,47.73518257194916,15.174,15.174,,,0.941,056477867.jpg,,none,none
056477965_p6107,56,,,-2.740616029395634,47.67130470585621,11.515,11.515,,,0.967,056477965.jpg,,none,none
056478028_p6108,56,,,-3.477150905027813,47.79760109125798,11.836,11.836,,,0.9126,056478028.jpg,,none,none
056478169_p6109,56,,,-3.0168177400308243,48.059393396920456,18.594,18.594,,,0.9695,056478169.jpg,,none,none
056478377_p6110,56,,,-2.585524603254397,47.73615005048528,15.168,15.168,,,0.9414,056478377.jpg,,none,none
056478418_p6111,56,56126_056478418,56126_056478418_r8,-2.325594484602337,47.54166319138853,14.913,16.223,23.18,176.6,0.9757,056478418.jpg,0299_6730,stage2a_spatial,contains
056478535_p6112,56,56126_056478535,56126_056478535_r5,-2.3259784919929998,47.542717105072434,10.883,12.69,30.95,283.76,0.8619,056478535.jpg,0299_6730,stage2a_spatial,contains
056478535_p6113,56,56126_056478535,56126_056478535_r4,-2.3259187680909768,47.542681418441255,1.891,2.176,29.62,275.29,0.7042,056478535.jpg,0299_6730,stage2a_spatial,overlap
056478590_p6114,56,,,-2.6245011774803784,47.58293511110469,14.825,14.825,,,0.9456,056478590.jpg,,none,none
056478616_p6115,56,,,-3.156002826388931,47.63665024472936,14.806,14.806,,,0.9652,056478616.jpg,,none,none
056478655_p6116,56,,,-3.101437598422228,47.979933759794775,10.5,10.5,,,0.9413,056478655.jpg,,none,none
056478655_p6117,56,,,-3.101363162373946,47.979925792077715,1.859,1.859,,,0.8261,056478655.jpg,,none,none
056478742_p6118,56,,,-2.554904114039361,47.51710025904541,14.396,14.396,,,0.9631,056478742.jpg,,none,none
056478773_p6119,56,,,-3.382963910560435,47.712006837263736,4.608,4.608,,,0.852,056478773.jpg,,none,none
05647885_p6120,56,56001_05647885,56001_05647885_r15,-2.2079565202445792,47.64927558556897,10.891,15.182,44.16,188.87,0.9541,05647885.jpg,0309_6741,stage2a_spatial,overlap
056478901_p6121,56,,,-3.2600902457853778,47.8332391220906,7.717,7.717,,,0.9627,056478901.jpg,,none,none
056478967_p6122,56,,,-2.4773151950111694,47.79312035876848,13.221,13.221,,,0.9319,056478967.jpg,,none,none
056478967_p6123,56,,,-2.477292433588511,47.79309376775249,1.843,1.843,,,0.7279,056478967.jpg,,none,none
056478993_p6124,56,,,-2.552836235544649,47.51592262641621,5.281,5.281,,,0.9295,056478993.jpg,,none,none
056478993_p6125,56,,,-2.5527933866369024,47.5159123866613,6.395,6.395,,,0.947,056478993.jpg,,none,none
05647904_p6126,56,,,-2.945546846942656,47.774228067781564,9.838,9.838,,,0.9614,05647904.jpg,,none,none
056479389_p6127,56,,,-3.111411161257188,47.710620655988365,143.837,143.837,,,0.9873,056479389.jpg,,none,none
056479419_p6128,56,,,-2.9175407758236958,47.65184244494131,20.419,20.419,,,0.9751,056479419.jpg,,none,none
056479436_p6129,56,56194_056479436,56194_056479436_r0,-2.111418309670002,47.598486701310236,14.561,20.635,45.12,185.23,0.9709,056479436.jpg,0316_6735,stage2a_spatial,contains
056479796_p6130,56,,,-3.3014145416705727,48.14710185708415,8.664,8.664,,,0.9355,056479796.jpg,,none,none
056479868_p6131,56,,,-2.5857152012550713,47.73779481303858,15.858,15.858,,,0.9612,056479868.jpg,,none,none
056479911_p6132,56,,,-2.8270057099795927,47.90836824470677,11.821,11.821,,,0.962,056479911.jpg,,none,none
056479919_p6133,56,56153_056479919,56153_056479919_r4,-2.3493988198890077,47.59481294991731,268.93,280.093,16.23,188.31,0.9796,056479919.jpg,0298_6736,stage2a_spatial,overlap
056479919_p6134,56,56153_056479919,56153_056479919_r6,-2.3493689217945817,47.59475931154565,2.103,2.191,16.31,11.85,0.698,056479919.jpg,0298_6736,stage2a_spatial,contains
056479919_p6135,56,56153_056479919,56153_056479919_r6,-2.3492515928943916,47.59474975392874,9.252,9.64,16.31,11.85,0.884,056479919.jpg,0298_6736,stage2a_spatial,contains
